id,icao_code,iata_code,name,type,city_id,country_id,continent_id,website_url,created_at,updated_at,latitude_deg,longitude_deg,elevation_ft,wikipedia_link
5934,SPTU,PEM,Padre Aldamiz International Airport,medium_airport,33853,139,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-12.61359978,-69.22859955,659,https://en.wikipedia.org/wiki/Padre_Aldamiz_International_Airport
5935,WMKP,PEN,Penang International Airport,medium_airport,50632,106,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,5.297140121,100.2770004,11,https://en.wikipedia.org/wiki/Penang_International_Airport
5936,AU-PEP,PEP,Peppimenarti Airport,small_airport,50633,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-14.1442,130.091003,83,
5937,KPEQ,PEQ,Pecos Municipal Airport,small_airport,50634,188,4,http://www.townofpecoscitytx.com/82/Municipal-Airport,2024-06-27 0:00:00,2024-06-27 0:00:00,31.38240051,-103.5110016,2613,https://en.wikipedia.org/wiki/Pecos_Municipal_Airport
5938,YPPH,PER,Perth International Airport,large_airport,32396,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.94029999,115.9670029,67,https://en.wikipedia.org/wiki/Perth_Airport
5939,ULPB,PES,Petrozavodsk Airport,medium_airport,32504,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,61.8852005,34.15470123,151,https://en.wikipedia.org/wiki/Petrozavodsk_Airport
5940,SBPK,PET,João Simões Lopes Neto International Airport,medium_airport,32222,24,5,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-pelotas-rs-joao-simoes-lopes-neto/,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.717253,-52.327952,59,https://en.wikipedia.org/wiki/Pelotas_International_Airport
5941,MHPL,PEU,Puerto Lempira Airport,small_airport,33846,73,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,15.2622,-83.781197,33,https://en.wikipedia.org/wiki/Puerto_Lempira_Airport
5942,LHPP,PEV,Pécs-Pogány Airport,medium_airport,50635,74,3,http://www.airport-pecs.hu/,2024-06-27 0:00:00,2024-06-27 0:00:00,45.990898,18.240996,651,https://en.wikipedia.org/wiki/P%C3%A9cs-Pog%C3%A1ny_International_Airport
5943,OPPS,PEW,Peshawar International Airport,medium_airport,32440,133,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,33.9939003,71.51460266,1158,https://en.wikipedia.org/wiki/Peshawar_International_Airport
5944,UUYP,PEX,Pechora Airport,medium_airport,32131,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,65.121101,57.130798,98,https://en.wikipedia.org/wiki/Pechora_Airport
5945,YPNG,PEY,Penong Airport,small_airport,50636,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.91670036,133,78,
5946,UWPP,PEZ,Penza Airport,medium_airport,32297,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,53.11059952,45.02109909,614,https://en.wikipedia.org/wiki/Penza_Airport
5947,CN-0193,PFA,Harbin Pingfang Airport,small_airport,16440,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,45.59886,126.65808,,
5948,SBPF,PFB,Lauro Kurtz Airport,medium_airport,31944,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-28.243976,-52.32777,2380,https://en.wikipedia.org/wiki/Lauro_Kurtz_Airport
5949,PFC,PFC,Pacific City State Airport,small_airport,50637,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,45.199799,-123.961998,5,https://en.wikipedia.org/wiki/Pacific_City_State_Airport
5950,BIPA,PFJ,Patreksfjörður Airport,small_airport,50638,75,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,65.555801,-23.965,11,https://en.wikipedia.org/wiki/Patreksfj%C3%B6r%C3%B0ur_Airport
5951,CA-0297,PFM,Primrose Airport,small_airport,33684,32,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,55.390002,-111.1198,2307,https://en.wikipedia.org/wiki/Primrose_Aerodrome
5952,LCPH,PFO,Paphos International Airport,medium_airport,31688,44,1,http://paphosinternationalairport.com/index_papxmas.html,2024-06-27 0:00:00,2024-06-27 0:00:00,34.717999,32.485699,41,https://en.wikipedia.org/wiki/Paphos_International_Airport
5953,OITP,PFQ,Parsabad-Moghan Airport,small_airport,50639,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,39.6036,47.8815,251,https://en.wikipedia.org/wiki/Parsabad-Moghan_Airport
5954,FZVS,PFR,Ilebo Airport,small_airport,17925,39,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-4.329919,20.590124,1450,https://en.wikipedia.org/wiki/Ilebo_Airport
5955,KPGA,PGA,Page Municipal Airport,medium_airport,50640,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,36.924234,-111.447716,4316,https://en.wikipedia.org/wiki/Page_Municipal_Airport
5956,AYPC,PGB,Pangoa Airport,small_airport,50641,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.0226,141.5605,60,
5957,KW99,PGC,Grant County Airport,small_airport,32468,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.99489975,-79.14589691,963,https://en.wikipedia.org/wiki/Grant_County_Airport_(West_Virginia)
5958,KPGD,PGD,Charlotte County Airport,medium_airport,33968,188,4,http://www.flypgd.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,26.9202,-81.990501,25,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida)
5960,LFMP,PGF,Perpignan-Rivesaltes (Llabanère) Airport,medium_airport,50642,60,3,https://www.aeroport-perpignan.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,42.740398,2.87067,144,https://en.wikipedia.org/wiki/Perpignan_-_Rivesaltes_Airport
5961,VIPT,PGH,Pantnagar Airport,medium_airport,31658,76,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,29.0334,79.473701,769,https://en.wikipedia.org/wiki/Pantnagar_Airport
5962,FNCH,PGI,Chitato Airport,small_airport,48703,5,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.35889,20.804701,2500,https://en.wikipedia.org/wiki/Chitato_Airport
5963,WIPK,PGK,Depati Amir Airport,medium_airport,50644,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.1622,106.139,109,https://en.wikipedia.org/wiki/Pangkalpinang_Airport
5964,KPQL,PGL,Trent Lott International Airport,small_airport,31914,188,4,http://www.co.jackson.ms.us/departments/airport.php,2024-06-27 0:00:00,2024-06-27 0:00:00,30.46279907,-88.52919769,17,https://en.wikipedia.org/wiki/Trent_Lott_International_Airport
5965,PGM,PGM,Port Graham Airport,small_airport,50645,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,59.348355,-151.830025,93,https://en.wikipedia.org/wiki/Port_Graham_Airport
5966,AYPG,PGN,Pangia Airport,small_airport,50646,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-6.386,144.1084,5340,
5967,KPSO,PGO,Stevens Field,small_airport,50647,188,4,http://www.stevensfield.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,37.28630066,-107.0559998,7664,https://en.wikipedia.org/wiki/Stevens_Field
5968,WAME,PGQ,Buli Airport,small_airport,50648,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,0.9194,128.3825,7,https://en.wikipedia.org/wiki/Buli_Airport
5969,KPGR,PGR,Kirk Field,small_airport,31719,188,4,http://cityofparagould.com/index.php?pageID=11287_2,2024-06-27 0:00:00,2024-06-27 0:00:00,36.06290054,-90.50779724,290,https://en.wikipedia.org/wiki/Kirk_Field
5970,L37,PGS,Grand Canyon Caverns Airport,small_airport,48981,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,35.528301,-113.247002,5386,https://en.wikipedia.org/wiki/Grand_Canyon_Caverns_Airport
5971,OIBP,PGU,Persian Gulf International Airport,medium_airport,50650,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,27.379601,52.737701,27,https://en.wikipedia.org/wiki/Persian_Gulf_Airport
5972,KPGV,PGV,Pitt Greenville Airport,medium_airport,15581,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,35.635535,-77.384262,26,https://en.wikipedia.org/wiki/Pitt-Greenville_Airport
5973,LFBX,PGX,Périgueux-Bassillac Airport,medium_airport,50651,60,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,45.198101,0.815556,328,https://en.wikipedia.org/wiki/P%C3%A9rigueux_Bassillac_Airport
5974,SSZW,PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,medium_airport,33276,24,5,https://www.pontagrossa.pr.gov.br/smicqp/aeroporto,2024-06-27 0:00:00,2024-06-27 0:00:00,-25.184476,-50.143822,2588,https://en.wikipedia.org/wiki/Ponta_Grossa_Airport
5975,VVPR,PHA,Phan Rang Airport,small_airport,50652,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.6335,108.952003,101,https://en.wikipedia.org/wiki/Phan_Rang_Air_Base
5976,SBPB,PHB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,medium_airport,50653,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.89375,-41.731998,23,https://en.wikipedia.org/wiki/Parna%C3%ADba-Prefeito_Dr._Jo%C3%A3o_Silva_Filho_International_Airport
5977,DNPO,PHC,Port Harcourt International Airport,medium_airport,33372,129,2,http://www.faannigeria.org/nigeria-airport.php?airport=4,2024-06-27 0:00:00,2024-06-27 0:00:00,5.015490055,6.949590206,87,https://en.wikipedia.org/wiki/Port_Harcourt_International_Airport
5978,KPHD,PHD,Harry Clever Field,small_airport,29314,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.47090149,-81.41970062,894,https://en.wikipedia.org/wiki/Harry_Clever_Field
5979,YPPD,PHE,Port Hedland International Airport,medium_airport,33373,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-20.37779999,118.6259995,33,https://en.wikipedia.org/wiki/Port_Hedland_International_Airport
5980,KPHF,PHF,Newport News Williamsburg International Airport,medium_airport,29370,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,37.131901,-76.492996,42,https://en.wikipedia.org/wiki/Newport_News/Williamsburg_International_Airport
5981,NG-0004,PHG,Port Harcourt City Airport / Port Harcourt Air Force Base,small_airport,33372,129,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,4.846111,7.021389,57,https://en.wikipedia.org/wiki/Port_Harcourt_City_Airport
5982,SNYE,PHI,Pinheiro Airport,small_airport,32803,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.477426,-45.105003,66,https://pt.wikipedia.org/wiki/Aeroporto_de_Pinheiro
5983,KPHK,PHK,Palm Beach County Glades Airport,small_airport,50654,188,4,http://www.pbia.org/about/general-aviation/glades-airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,26.78499985,-80.69339752,16,https://en.wikipedia.org/wiki/Palm_Beach_County_Glades_Airport
5984,KPHL,PHL,Philadelphia International Airport,large_airport,32554,188,4,http://www.phl.org/,2024-06-27 0:00:00,2024-06-27 0:00:00,39.871899,-75.241096,36,https://en.wikipedia.org/wiki/Philadelphia_International_Airport
5985,KPHN,PHN,St Clair County International Airport,small_airport,33376,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,42.9109993,-82.52890015,650,https://en.wikipedia.org/wiki/St._Clair_County_International_Airport
5986,PAPO,PHO,Point Hope Airport,small_airport,50655,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,68.348801,-166.798996,12,https://en.wikipedia.org/wiki/Point_Hope_Airport
5987,KPHP,PHP,Philip Airport,small_airport,50656,188,4,http://www.philipsouthdakota.com/philip_airport_19.html,2024-06-27 0:00:00,2024-06-27 0:00:00,44.04859924,-101.598999,2207,
5988,YTMO,PHQ,The Monument Airport,small_airport,50657,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-21.81110001,139.923996,949,https://en.wikipedia.org/wiki/The_Monument_Airport
5989,FJ-0001,PHR,Nanuku Airport,small_airport,50658,58,6,https://nanukuresort.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.2553,178.0492,21,
5990,VTPP,PHS,Phitsanulok Airport,medium_airport,32563,175,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,16.7829,100.278999,154,https://en.wikipedia.org/wiki/Phitsanulok_Airport
5991,KPHT,PHT,Henry County Airport,small_airport,31820,188,4,http://www.paristnairport.com/default.htm,2024-06-27 0:00:00,2024-06-27 0:00:00,36.33819962,-88.38289642,580,https://en.wikipedia.org/wiki/Henry_County_Airport_(Tennessee)
5992,VN-0044,PHU,Phu Giao Airport,small_airport,50659,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.30034,106.79325,,
5993,FAPH,PHW,Hendrik Van Eck Airport,medium_airport,32530,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-23.93720055,31.15539932,1432,https://en.wikipedia.org/wiki/Hendrik_Van_Eck_Airport
5994,KPHX,PHX,Phoenix Sky Harbor International Airport,large_airport,32565,188,4,http://phoenix.gov/skyharborairport/,2024-06-27 0:00:00,2024-06-27 0:00:00,33.435302,-112.005905,1135,https://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport
6138,YPIR,PPI,Port Pirie Airport,medium_airport,33393,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-33.238899,137.994995,40,https://en.wikipedia.org/wiki/Port_Pirie_Airport
5996,KPIA,PIA,General Wayne A. Downing Peoria International Airport,medium_airport,32301,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.6642,-89.693298,660,https://en.wikipedia.org/wiki/General_Wayne_A._Downing_Peoria_International_Airport
5997,KPIB,PIB,Hattiesburg Laurel Regional Airport,medium_airport,50660,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.4671,-89.337097,298,https://en.wikipedia.org/wiki/Hattiesburg-Laurel_Regional_Airport
5998,MBPI,PIC,Pine Cay Airport,small_airport,50661,222,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,21.874661,-72.090573,3,
5999,KPIE,PIE,St. Petersburg Clearwater International Airport,medium_airport,32767,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,27.9102,-82.687401,11,https://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport
6000,RCSQ,PIF,Pingtung North Airport,medium_airport,32791,172,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,22.70019913,120.4820023,97,https://en.wikipedia.org/wiki/Pingtung_Airport
6001,KPIH,PIH,Pocatello Regional Airport,medium_airport,33097,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,42.90980148,-112.5960007,4452,https://en.wikipedia.org/wiki/Pocatello_Regional_Airport
6002,EGPK,PIK,Glasgow Prestwick Airport,medium_airport,50662,187,3,http://www.glasgowprestwick.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,55.502003,-4.587019,65,https://en.wikipedia.org/wiki/Glasgow_Prestwick_International_Airport
6003,SGPI,PIL,Aeródromo Don Carlos Miguel Gimenez,medium_airport,32696,138,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-26.881981,-58.319067,249,https://en.wikipedia.org/wiki/Carlos_Miguel_Jim%C3%A9nez_Airport
6004,KPIM,PIM,Harris County Airport,small_airport,50663,188,4,http://harriscountyga.gov/departments/airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,32.84069824,-84.88240051,902,https://en.wikipedia.org/wiki/Harris_County_Airport
6005,SWPI,PIN,Parintins Airport,small_airport,31816,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.673521,-56.777625,87,https://en.wikipedia.org/wiki/Parintins_Airport
6006,SPSO,PIO,Captain Renán Elías Olivera International Airport,medium_airport,32915,139,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-13.7449,-76.220299,39,https://en.wikipedia.org/wiki/Capit%C3%A1n_FAP_Ren%C3%A1n_El%C3%ADas_Olivera_Airport
6007,PAPN,PIP,Pilot Point Airport,small_airport,50664,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,57.580399,-157.572006,57,https://en.wikipedia.org/wiki/Pilot_Point_Airport
6008,SYPL,PIQ,Pipillipai Airport,small_airport,50665,71,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,5.356667,-60.381,1650,
6009,KPIR,PIR,Pierre Regional Airport,medium_airport,32663,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,44.38270187,-100.2860031,1744,https://en.wikipedia.org/wiki/Pierre_Regional_Airport
6010,LFBI,PIS,Poitiers-Biard Airport,medium_airport,50666,60,3,https://www.poitiers.aeroport.fr/,2024-06-27 0:00:00,2024-06-27 0:00:00,46.5877,0.306666,423,https://en.wikipedia.org/wiki/Poitiers_-_Biard_Airport
6011,KPIT,PIT,Pittsburgh International Airport,large_airport,32955,188,4,https://flypittsburgh.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,40.491501,-80.232903,1203,https://en.wikipedia.org/wiki/Pittsburgh_International_Airport
6012,SPUR,PIU,Capitán FAP Guillermo Concha Iberico International Airport,medium_airport,32961,139,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-5.205749989,-80.61640167,120,https://en.wikipedia.org/wiki/Cap._FAP_Guillermo_Concha_Iberico_International_Airport
6013,SNPX,PIV,Pirapora Airport,small_airport,32876,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.31690025,-44.86029816,1808,
6014,CZMN,PIW,Pikwitonei Airport,medium_airport,50667,32,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,55.58890152,-97.16419983,630,https://en.wikipedia.org/wiki/Pikwitonei_Airport
6015,LPPI,PIX,Pico Airport,medium_airport,50668,142,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.554298,-28.441299,109,https://en.wikipedia.org/wiki/Pico_Airport
6016,PPIZ,PIZ,Point Lay LRRS Airport,medium_airport,50669,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,69.732903,-163.005005,22,https://en.wikipedia.org/wiki/Point_Lay_LRRS_Airport
6018,KPAN,PJB,Payson Airport,small_airport,32100,188,4,http://www.paysonaz.gov/Departments/Airport/AirportHome.html,2024-06-27 0:00:00,2024-06-27 0:00:00,34.25680161,-111.3389969,5157,https://en.wikipedia.org/wiki/Payson_Airport
6019,SGPJ,PJC,Aeropuerto Internacional Dr. Augusto Roberto Fuster,large_airport,32180,138,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.640946,-55.832005,1873,https://en.wikipedia.org/wiki/Dr._Augusto_Roberto_Fuster_International_Airport
6020,OPPG,PJG,Panjgur Airport,medium_airport,31626,133,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,26.9545002,64.13249969,3289,https://en.wikipedia.org/wiki/Panjgur_Airport
6021,MRPJ,PJM,Puerto Jimenez Airport,medium_airport,33843,41,4,http://www.natureair.com/destinations/jimenez_costa_rica.html,2024-06-27 0:00:00,2024-06-27 0:00:00,8.533329964,-83.30000305,7,https://en.wikipedia.org/wiki/Puerto_Jimenez_Airport
6022,PAPK,PKA,Napaskiak Airport,small_airport,50670,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,60.7029,-161.778,24,https://en.wikipedia.org/wiki/Napaskiak_Airport
6023,KPKB,PKB,Mid Ohio Valley Regional Airport,medium_airport,50671,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,39.3451,-81.439201,858,https://en.wikipedia.org/wiki/Mid-Ohio_Valley_Regional_Airport
6024,UHPP,PKC,Yelizovo Airport,medium_airport,50672,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,53.16764,158.451863,131,https://en.wikipedia.org/wiki/Petropavlovsk-Kamchatsky_Airport
6025,KPKD,PKD,Park Rapids Municipal Konshok Field,small_airport,50673,188,4,http://ci.park-rapids.mn.us/i_want_to/airport/index.php,2024-06-27 0:00:00,2024-06-27 0:00:00,46.9006,-95.073095,1445,
6026,YPKS,PKE,Parkes Airport,medium_airport,31839,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-33.13140106,148.2389984,1069,https://en.wikipedia.org/wiki/Parkes_Airport
6027,KPKF,PKF,Park Falls Municipal Airport,small_airport,50674,188,4,http://www.cityofparkfalls.com/community-resources/municipal-airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,45.95500183,-90.42440033,1500,https://en.wikipedia.org/wiki/Park_Falls_Municipal_Airport
6028,WMPA,PKG,Pulau Pangkor Airport,small_airport,50675,106,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,4.244719982,100.5530014,19,https://en.wikipedia.org/wiki/Pangkor_Airport
6029,GT-PKJ,PKJ,Playa Grande Airport,small_airport,33025,68,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,15.9975,-90.741699,577,https://en.wikipedia.org/wiki/Playa_Grande_Airport
6030,VYPU,PKK,Pakhokku Airport,small_airport,50676,121,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,21.4043,95.11125,151,https://en.wikipedia.org/wiki/Pakokku_Airport
6031,SYPK,PKM,Port Kaituma Airport,small_airport,50677,71,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,7.7424,-59.8819,20,https://en.wikipedia.org/wiki/Port_Kaituma_Airport
6032,WAOI,PKN,Iskandar Airport,small_airport,50678,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.7052,111.672997,75,https://en.wikipedia.org/wiki/Iskandar_Airport
6033,DBBP,PKO,Parakou Airport,small_airport,31735,19,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.357689857,2.609679937,1266,https://en.wikipedia.org/wiki/Parakou_Airport
6035,NP-0003,PKR,Pokhara International Airport,medium_airport,33161,124,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,28.1838,84.0147,2595,https://en.wikipedia.org/wiki/Pokhara_International_Airport
6036,YPKT,PKT,Port Keats Airport,medium_airport,50679,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-14.249701,129.529538,91,https://en.wikipedia.org/wiki/Port_Keats_Airfield
6037,WIBB,PKU,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,medium_airport,32202,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,0.458647,101.444321,102,https://en.wikipedia.org/wiki/Sultan_Syarif_Qasim_II_International_Airport
6038,ULOO,PKV,Pskov Airport,medium_airport,33753,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,57.78390121,28.39559937,154,https://en.wikipedia.org/wiki/Pskov_Airport
6039,FBSP,PKW,Selebi Phikwe Airport,medium_airport,50680,23,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.0583,27.8288,2925,https://en.wikipedia.org/wiki/Selebi-Phikwe_Airport
6040,ZBAD,PKX,Beijing Daxing International Airport,large_airport,4912,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,39.509945,116.41092,98,https://en.wikipedia.org/wiki/Beijing_Daxing_International_Airport
6041,WAGG,PKY,Tjilik Riwut Airport,medium_airport,31362,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.22513,113.943001,82,https://en.wikipedia.org/wiki/Tjilik_Riwut_Airport
6042,VLPS,PKZ,Pakse International Airport,medium_airport,50681,95,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,15.13210011,105.7809982,351,https://en.wikipedia.org/wiki/Pakse_Airport
6043,SK-434,PLA,Planadas Airport,small_airport,32993,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,3.197051,-75.642042,3931,
6044,MRCR,PLD,Playa Samara/Carrillo Airport,small_airport,50682,41,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.87051,-85.4814,50,https://en.wikipedia.org/wiki/Carrillo_Airport
6045,PLE,PLE,Paiela Airport,small_airport,50683,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-5.372407,142.975774,6100,
6046,FTTP,PLF,Pala Airport,small_airport,31337,34,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.37806,14.925,1532,https://en.wikipedia.org/wiki/Pala_Airport
6047,BZ-PLJ,PLJ,Placencia Airport,medium_airport,50684,18,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,16.536957,-88.361511,3,https://en.wikipedia.org/wiki/Placencia_Airport
6048,KPLK,PLK,M. Graham Clark Downtown Airport,small_airport,50685,188,4,http://flyplk.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,36.62590027,-93.22889709,940,https://en.wikipedia.org/wiki/M._Graham_Clark_Downtown_Airport
